onset	duration	nwb_table	trial_type
112.6762	0.3699666666666417	trials	shock_relay
119.52659999999997	1.4996666666666556	trials	port_entry
126.27629999999999	0.24996666666663714	trials	port_entry
126.56626666666665	0.2599999999999909	trials	port_entry
172.80629999999996	0.5600000000000023	trials	port_entry
190.2663	0.2400000000000091	trials	port_entry
232.50626666666665	1.080066666666653	trials	port_entry
239.9663	0.1900333333333606	trials	port_entry
263.9463	0.6899999999999977	trials	port_entry
305.1963666666667	0.1799666666667008	trials	port_entry
323.08636666666666	0.5199333333333698	trials	port_entry
323.6563666666666	0.09000000000003183	trials	port_entry
333.4864	17.58996666666667	trials	reward_stimulus_presentation
334.48636666666664	0.7999666666667054	trials	reward_delivery
350.6763666666667	0.25	trials	port_entry
375.19640000000004	0.3899666666666235	trials	port_entry
397.8364	0.2599999999999909	trials	port_entry
398.3864	0.6200000000000045	trials	port_entry
401.08636666666666	0.5299999999999727	trials	port_entry
401.73636666666664	0.3300000000000409	trials	port_entry
423.48643333333337	8.810033333333308	trials	reward_stimulus_presentation
424.4864	0.7999999999999545	trials	reward_delivery
431.89639999999997	0.1900666666666666	trials	port_entry
432.10643333333337	0.49003333333325827	trials	port_entry
435.8364333333333	0.2899333333333516	trials	port_entry
455.90639999999996	4.040000000000077	trials	port_entry
462.82640000000004	0.01999999999998181	trials	port_entry
513.4864666666666	11.350000000000023	trials	reward_stimulus_presentation
514.4864333333334	0.7999999999999545	trials	reward_delivery
524.4364666666667	1.5199999999999818	trials	port_entry
562.3664666666666	0.6099666666667645	trials	port_entry
597.7864666666667	0.5800333333332901	trials	port_entry
603.4865333333333	20.000033333333363	trials	neutral_stimulus_presentation
614.2964666666667	1.5100333333333538	trials	port_entry
619.1264666666666	0.04003333333344017	trials	port_entry
620.9465	0.30999999999994543	trials	port_entry
621.3065	0.2799999999999727	trials	port_entry
623.8265666666666	0.43990000000007967	trials	port_entry
665.2165333333334	1.5099333333332652	trials	port_entry
667.6965	0.840033333333281	trials	port_entry
688.4865666666667	1.0499666666665917	trials	reward_stimulus_presentation
689.1365	0.17003333333332193	trials	port_entry
689.3565	3.980033333333381	trials	port_entry
689.4865333333333	0.7999666666667054	trials	reward_delivery
695.6164666666666	4.550100000000043	trials	port_entry
701.0565666666666	1.6299999999999955	trials	port_entry
705.2465666666667	1.4800000000000182	trials	port_entry
707.0765666666666	1.6299333333333834	trials	port_entry
711.3465666666666	0.2299000000000433	trials	port_entry
711.6965	0.5701000000000249	trials	port_entry
743.5165666666667	1.9600000000000364	trials	port_entry
758.3965666666667	0.6700333333333219	trials	port_entry
771.6465666666667	0.9800333333332674	trials	port_entry
778.4866	20.012699999999995	trials	shock_stimulus_presentation
798.2865666666667	0.30999999999994543	trials	shock_relay
803.7965666666666	2.25	trials	port_entry
806.7265666666667	0.9699333333333016	trials	port_entry
834.7466333333333	0.849999999999909	trials	port_entry
853.9265999999999	3.4700000000000273	trials	port_entry
857.4365666666666	1.210066666666762	trials	port_entry
860.6166	2.6000333333333856	trials	port_entry
865.2766	1.2900333333332128	trials	port_entry
873.4967	0.7799999999999727	trials	reward_stimulus_presentation
873.8766999999999	1.5999000000001615	trials	port_entry
874.4966666666666	0.7999666666667054	trials	reward_delivery
877.9066333333334	2.349999999999909	trials	port_entry
885.6566333333334	0.9900000000000091	trials	port_entry
911.7566666666665	1.7800000000002	trials	port_entry
913.6666333333334	0.9600000000000364	trials	port_entry
914.9666666666666	2.459966666666787	trials	port_entry
918.7667	2.0599333333332197	trials	port_entry
933.8666333333334	1.2000333333332946	trials	port_entry
940.7566666666665	1.1700000000000728	trials	port_entry
948.8766666666667	1.9100000000000819	trials	port_entry
953.8066666666667	0.5699999999999363	trials	port_entry
957.8866666666667	2.8099999999999454	trials	port_entry
963.4967	20.0	trials	neutral_stimulus_presentation
977.4167333333334	0.7099666666665598	trials	port_entry
980.3566999999999	0.7999666666667054	trials	port_entry
981.2167000000001	0.03996666666648707	trials	port_entry
983.9667000000001	0.5499999999999545	trials	port_entry
988.4066999999999	1.5200000000002092	trials	port_entry
992.3966666666666	0.1000333333333856	trials	port_entry
1034.7767333333331	0.4800333333337221	trials	port_entry
1043.4967666666666	1.7599666666665144	trials	reward_stimulus_presentation
1044.4967333333334	0.7999999999997272	trials	reward_delivery
1044.8567333333335	0.4099999999998545	trials	port_entry
1048.4667333333332	0.8499333333334107	trials	port_entry
1071.0267333333331	0.38000000000010914	trials	port_entry
1071.6467333333335	0.29999999999972715	trials	port_entry
1104.7967666666668	22.789999999999964	trials	port_entry
1127.7367666666669	2.3500333333331582	trials	port_entry
1130.3467666666666	2.0399999999999636	trials	port_entry
1133.1267666666668	0.01999999999998181	trials	port_entry
1133.1667666666667	0.02999999999974534	trials	port_entry
1133.4968	20.001900000000205	trials	shock_stimulus_presentation
1150.5868	1.0599666666666963	trials	port_entry
1153.2968333333333	0.299966666666478	trials	shock_relay
1164.4968	1.949966666666569	trials	port_entry
1166.5567666666666	0.4100333333335584	trials	port_entry
1168.4068666666667	1.7199666666665507	trials	port_entry
1172.2867666666666	1.2200333333335038	trials	port_entry
1175.6468333333332	0.6899666666668054	trials	port_entry
1178.6568000000002	1.220033333333049	trials	port_entry
1186.4368333333332	0.3700000000003456	trials	port_entry
1196.1067666666668	0.2500333333332492	trials	port_entry
1196.4068000000002	2.2600333333330127	trials	port_entry
1202.7268	0.8000000000001819	trials	port_entry
1205.8368333333333	0.3200000000001637	trials	port_entry
1227.8669	0.11993333333339251	trials	port_entry
1228.0668333333333	3.8100333333331946	trials	port_entry
1233.4968666666668	3.019966666666278	trials	reward_stimulus_presentation
1234.4968333333331	0.8000000000001819	trials	reward_delivery
1236.1167999999998	0.2100333333337403	trials	port_entry
1236.3668333333335	15.130033333333358	trials	port_entry
1253.5568666666668	4.779999999999745	trials	port_entry
1259.9968666666668	8.799999999999727	trials	port_entry
1271.2669	8.859966666666423	trials	port_entry
1282.9368666666664	5.420033333333322	trials	port_entry
1290.3869	5.3400000000001455	trials	port_entry
1297.6268666666665	0.039966666666714445	trials	port_entry
1297.7368666666666	4.059999999999945	trials	port_entry
1304.2269000000001	0.9200000000000728	trials	port_entry
1307.6068666666665	6.390000000000327	trials	port_entry
1314.8969000000002	3.7199999999998	trials	port_entry
1323.4969333333333	19.99996666666675	trials	neutral_stimulus_presentation
1325.1268666666665	0.13000000000010914	trials	port_entry
1325.5469333333335	1.149966666666387	trials	port_entry
1347.4169000000002	1.099999999999909	trials	port_entry
1351.9969	0.9099999999998545	trials	port_entry
1357.2968999999998	0.26003333333346745	trials	port_entry
1358.8968666666665	0.15006666666704405	trials	port_entry
1359.2669	0.7899999999999636	trials	port_entry
1362.3869	0.5899666666668963	trials	port_entry
1379.3769333333335	1.400000000000091	trials	port_entry
1381.2968666666666	0.2700666666669349	trials	port_entry
1382.0769333333333	2.6700000000000728	trials	port_entry
1400.6269333333335	0.9400000000000546	trials	port_entry
1413.4969333333333	3.1100333333333765	trials	reward_stimulus_presentation
1414.4969666666666	0.8000000000001819	trials	reward_delivery
1416.2069666666666	1.2899999999999636	trials	port_entry
1417.6069666666667	0.07999999999992724	trials	port_entry
1418.437	8.644566666666833	trials	port_entry
1427.0816	0.6253666666666504	trials	port_entry
1429.0769333333333	3.2600333333334675	trials	port_entry
1434.3369666666667	0.979966666666769	trials	port_entry
1436.6469666666667	0.9200000000000728	trials	port_entry
