onset	duration	nwb_table	trial_type
3.468899999999998	0.1000666666666703	trials	phototagging
4.469700000000003	0.1000666666666632	trials	phototagging
5.470466666666667	0.1000666666666703	trials	phototagging
6.471266666666665	0.1000666666666703	trials	phototagging
7.472033333333336	0.1000666666666632	trials	phototagging
8.4728	0.10010000000000474	trials	phototagging
9.473600000000005	0.1000666666666632	trials	phototagging
10.474400000000003	0.1000666666666632	trials	phototagging
11.475166666666667	0.10010000000000474	trials	phototagging
12.475933333333337	0.10009999999999764	trials	phototagging
13.476733333333335	0.1000666666666632	trials	phototagging
14.477533333333334	0.1000666666666703	trials	phototagging
25.486133333333335	0.005000000000002558	trials	phototagging
25.496133333333333	0.005033333333336998	trials	phototagging
25.506166666666665	0.005000000000002558	trials	phototagging
25.51616666666667	0.0049999999999954525	trials	phototagging
25.52616666666667	0.005000000000002558	trials	phototagging
25.536166666666666	0.005000000000002558	trials	phototagging
25.5462	0.005000000000002558	trials	phototagging
25.556200000000004	0.0049999999999954525	trials	phototagging
25.566200000000002	0.005000000000002558	trials	phototagging
25.5762	0.005000000000002558	trials	phototagging
25.586233333333332	0.005000000000002558	trials	phototagging
25.596233333333338	0.0049999999999954525	trials	phototagging
25.606233333333336	0.005000000000002558	trials	phototagging
25.616233333333334	0.005000000000002558	trials	phototagging
25.626266666666666	0.005000000000002558	trials	phototagging
25.63626666666667	0.0049999999999954525	trials	phototagging
25.64626666666667	0.0049999999999954525	trials	phototagging
25.656266666666667	0.005000000000002558	trials	phototagging
25.6663	0.005000000000002558	trials	phototagging
25.676300000000005	0.0049999999999954525	trials	phototagging
25.686300000000003	0.0049999999999954525	trials	phototagging
25.6963	0.005000000000002558	trials	phototagging
25.706333333333333	0.005000000000002558	trials	phototagging
25.71633333333333	0.005000000000002558	trials	phototagging
25.726333333333336	0.0049999999999954525	trials	phototagging
25.736333333333334	0.005000000000002558	trials	phototagging
25.746366666666667	0.005000000000002558	trials	phototagging
25.756366666666665	0.005000000000002558	trials	phototagging
