onset	duration	nwb_table	trial_type
2.626299999999901	0.10016666666342644	trials	phototagging
3.6278666666657955	0.1001333333333605	trials	phototagging
4.629399999997986	0.10016666666706442	trials	phototagging
5.6309333333301765	0.10016666666706442	trials	phototagging
6.632466666666005	0.10016666666706442	trials	phototagging
7.6340333333318995	0.1001333333333605	trials	phototagging
8.63556666666409	0.1001333333333605	trials	phototagging
9.637099999999919	0.1001333333333605	trials	phototagging
10.638633333332109	0.10016666666706442	trials	phototagging
11.6401666666643	0.10016666666706442	trials	phototagging
12.641733333330194	0.1001333333333605	trials	phototagging
13.643266666666023	0.10016666666706442	trials	phototagging
24.66019999999844	0.005000000001018634	trials	phototagging
24.670233333330543	0.005000000001018634	trials	phototagging
24.68023333333258	0.004999999997380655	trials	phototagging
24.690266666664684	0.005000000001018634	trials	phototagging
24.70026666666672	0.004999999997380655	trials	phototagging
24.71026666666512	0.005033333334722556	trials	phototagging
24.720299999997223	0.005000000001018634	trials	phototagging
24.73029999999926	0.005033333331084577	trials	phototagging
24.740333333331364	0.005000000001018634	trials	phototagging
24.7503333333334	0.004999999997380655	trials	phototagging
24.760366666665504	0.005000000001018634	trials	phototagging
24.770366666663904	0.005000000001018634	trials	phototagging
24.780399999999645	0.004999999997380655	trials	phototagging
24.790399999998044	0.005000000001018634	trials	phototagging
24.800433333330147	0.005000000001018634	trials	phototagging
24.810433333332185	0.005000000001018634	trials	phototagging
24.820466666664288	0.005000000001018634	trials	phototagging
24.830466666666325	0.004999999997380655	trials	phototagging
24.84049999999843	0.005000000001018634	trials	phototagging
24.850499999996828	0.005000000001018634	trials	phototagging
24.860499999998865	0.005033333331084577	trials	phototagging
24.870533333330968	0.005000000001018634	trials	phototagging
24.88056666666671	0.004999999997380655	trials	phototagging
24.89056666666511	0.005000000001018634	trials	phototagging
24.900566666663508	0.005000000001018634	trials	phototagging
24.91059999999925	0.004999999997380655	trials	phototagging
24.92059999999765	0.005033333334722556	trials	phototagging
24.93063333333339	0.004999999997380655	trials	phototagging
24.94063333333179	0.005000000001018634	trials	phototagging
24.950666666663892	0.005000000001018634	trials	phototagging
34.976066666666156	0.010033333332103211	trials	phototagging
35.07623333333322	0.00999999999839929	trials	phototagging
35.17639999999665	0.010000000002037268	trials	phototagging
35.27653333333001	0.01003333333574119	trials	phototagging
35.37669999999707	0.010000000002037268	trials	phototagging
35.47683333333043	0.01003333333574119	trials	phototagging
35.5769999999975	0.010000000002037268	trials	phototagging
35.67716666666456	0.010000000002037268	trials	phototagging
35.77729999999792	0.010033333332103211	trials	phototagging
35.877466666664986	0.00999999999839929	trials	phototagging
35.97759999999835	0.010033333332103211	trials	phototagging
36.07776666666541	0.010033333332103211	trials	phototagging
36.177933333332476	0.00999999999839929	trials	phototagging
36.278066666665836	0.010033333332103211	trials	phototagging
36.3782333333329	0.00999999999839929	trials	phototagging
36.478399999999965	0.00999999999839929	trials	phototagging
36.578533333333326	0.010033333332103211	trials	phototagging
36.67869999999675	0.010000000002037268	trials	phototagging
36.778866666663816	0.010000000002037268	trials	phototagging
36.87899999999718	0.010000000002037268	trials	phototagging
36.97916666666424	0.010000000002037268	trials	phototagging
37.0792999999976	0.01003333333574119	trials	phototagging
37.179466666664666	0.010000000002037268	trials	phototagging
37.27959999999803	0.010033333332103211	trials	phototagging
37.37976666666509	0.00999999999839929	trials	phototagging
37.479933333332156	0.00999999999839929	trials	phototagging
37.580066666665516	0.010033333332103211	trials	phototagging
37.68023333333258	0.010033333332103211	trials	phototagging
37.780399999999645	0.00999999999839929	trials	phototagging
37.880533333333005	0.010033333332103211	trials	phototagging
47.99609999999666	0.005000000001018634	trials	phototagging
48.99763333333249	0.004999999997380655	trials	phototagging
49.99919999999838	0.005000000001018634	trials	phototagging
51.00073333333057	0.005000000001018634	trials	phototagging
52.0022666666664	0.004999999997380655	trials	phototagging
53.00379999999859	0.005000000001018634	trials	phototagging
54.00533333333078	0.005033333334722556	trials	phototagging
55.006899999996676	0.005000000001018634	trials	phototagging
56.008433333332505	0.004999999997380655	trials	phototagging
57.009966666664695	0.005000000001018634	trials	phototagging
58.011499999996886	0.005000000001018634	trials	phototagging
59.01306666666642	0.004966666663676733	trials	phototagging
60.01459999999861	0.005000000001018634	trials	phototagging
61.0161333333308	0.005000000001018634	trials	phototagging
62.01766666666663	0.004999999997380655	trials	phototagging
63.01919999999882	0.005000000001018634	trials	phototagging
64.02073333333101	0.005033333334722556	trials	phototagging
65.0222666666632	0.005033333334722556	trials	phototagging
66.02383333333273	0.004999999997380655	trials	phototagging
67.02536666666492	0.005000000001018634	trials	phototagging
68.02689999999711	0.005033333334722556	trials	phototagging
69.02846666666665	0.004999999997380655	trials	phototagging
70.02999999999884	0.005000000001018634	trials	phototagging
71.03153333333103	0.005000000001018634	trials	phototagging
72.03306666666322	0.005000000001018634	trials	phototagging
73.03459999999905	0.005033333331084577	trials	phototagging
74.03616666666494	0.005000000001018634	trials	phototagging
75.03769999999713	0.005000000001018634	trials	phototagging
76.03923333333296	0.004999999997380655	trials	phototagging
77.04076666666515	0.005000000001018634	trials	phototagging
88.05769999999757	0.005033333334722556	trials	phototagging
89.05926666666346	0.005000000001018634	trials	phototagging
90.06079999999929	0.004999999997380655	trials	phototagging
91.06233333333148	0.005000000001018634	trials	phototagging
92.06386666666367	0.005033333334722556	trials	phototagging
93.0654333333332	0.004999999997380655	trials	phototagging
94.0669666666654	0.005000000001018634	trials	phototagging
95.06849999999758	0.005000000001018634	trials	phototagging
96.07003333333341	0.004999999997380655	trials	phototagging
97.07159999999931	0.004999999997380655	trials	phototagging
98.0731333333315	0.005000000001018634	trials	phototagging
99.07466666666369	0.005000000001018634	trials	phototagging
100.07619999999952	0.005033333331084577	trials	phototagging
101.07773333333171	0.005000000001018634	trials	phototagging
102.0792999999976	0.005000000001018634	trials	phototagging
103.08083333333343	0.004999999997380655	trials	phototagging
104.08236666666562	0.005000000001018634	trials	phototagging
105.08389999999781	0.005000000001018634	trials	phototagging
106.08543333333	0.005000000001018634	trials	phototagging
107.08699999999953	0.004999999997380655	trials	phototagging
108.08853333333172	0.005000000001018634	trials	phototagging
109.09006666666392	0.005000000001018634	trials	phototagging
110.09159999999974	0.004999999997380655	trials	phototagging
111.09313333333193	0.005000000001018634	trials	phototagging
112.09466666666412	0.005033333334722556	trials	phototagging
113.09623333333002	0.005000000001018634	trials	phototagging
114.09776666666585	0.004999999997380655	trials	phototagging
115.09929999999804	0.005033333334722556	trials	phototagging
116.10083333333023	0.005033333334722556	trials	phototagging
117.10239999999976	0.004999999997380655	trials	phototagging
126.58913333333112	0.3400000000001455	trials	port_entry
128.11933333333218	0.00999999999839929	trials	phototagging
128.21949999999924	0.00999999999839929	trials	phototagging
128.3196333333326	0.010033333332103211	trials	phototagging
128.41979999999967	0.00999999999839929	trials	phototagging
128.51993333333303	0.010033333332103211	trials	phototagging
128.6201000000001	0.010033333332103211	trials	phototagging
